Epoch Number 252 - Training Accuracy: 93.875 | Validation Error: 93.525 | Generalization Accuracy: 93.25
Epoch Number 253 - Training Accuracy: 93.77499999999999 | Validation Error: 93.525 | Generalization Accuracy: 93.425
Epoch Number 254 - Training Accuracy: 93.86666666666666 | Validation Error: 93.65 | Generalization Accuracy: 93.5
Epoch Number 255 - Training Accuracy: 93.825 | Validation Error: 93.7 | Generalization Accuracy: 93.425
Epoch Number 256 - Training Accuracy: 93.78333333333333 | Validation Error: 93.55 | Generalization Accuracy: 93.45
Epoch Number 257 - Training Accuracy: 93.88333333333333 | Validation Error: 93.575 | Generalization Accuracy: 93.45
Epoch Number 258 - Training Accuracy: 93.79166666666666 | Validation Error: 93.5 | Generalization Accuracy: 93.325
Epoch Number 259 - Training Accuracy: 93.85 | Validation Error: 93.675 | Generalization Accuracy: 93.475
Epoch Number 260 - Training Accuracy: 93.925 | Validation Error: 93.72500000000001 | Generalization Accuracy: 93.5
Epoch Number 261 - Training Accuracy: 93.98333333333333 | Validation Error: 93.575 | Generalization Accuracy: 93.475
Epoch Number 262 - Training Accuracy: 93.7 | Validation Error: 93.60000000000001 | Generalization Accuracy: 93.525
Epoch Number 263 - Training Accuracy: 93.78333333333333 | Validation Error: 93.65 | Generalization Accuracy: 93.35
Epoch Number 264 - Training Accuracy: 93.94166666666666 | Validation Error: 93.60000000000001 | Generalization Accuracy: 93.45
Epoch Number 265 - Training Accuracy: 93.925 | Validation Error: 93.525 | Generalization Accuracy: 93.375
Epoch Number 266 - Training Accuracy: 93.85 | Validation Error: 93.5 | Generalization Accuracy: 93.4
Epoch Number 267 - Training Accuracy: 93.70833333333334 | Validation Error: 93.5 | Generalization Accuracy: 93.475
Epoch Number 268 - Training Accuracy: 94.01666666666667 | Validation Error: 93.575 | Generalization Accuracy: 93.5
Epoch Number 269 - Training Accuracy: 93.81666666666668 | Validation Error: 93.475 | Generalization Accuracy: 93.475
Epoch Number 270 - Training Accuracy: 93.84166666666667 | Validation Error: 93.675 | Generalization Accuracy: 93.65
Epoch Number 271 - Training Accuracy: 93.86666666666666 | Validation Error: 93.55 | Generalization Accuracy: 93.5
Epoch Number 272 - Training Accuracy: 93.95 | Validation Error: 93.575 | Generalization Accuracy: 93.625
Epoch Number 273 - Training Accuracy: 93.85833333333333 | Validation Error: 93.525 | Generalization Accuracy: 93.375
Epoch Number 274 - Training Accuracy: 94.00833333333334 | Validation Error: 93.525 | Generalization Accuracy: 93.325
Epoch Number 275 - Training Accuracy: 93.96666666666667 | Validation Error: 93.60000000000001 | Generalization Accuracy: 93.55
Epoch Number 276 - Training Accuracy: 93.99166666666666 | Validation Error: 93.60000000000001 | Generalization Accuracy: 93.425
Epoch Number 277 - Training Accuracy: 94.0 | Validation Error: 93.575 | Generalization Accuracy: 93.525
Epoch Number 278 - Training Accuracy: 93.75833333333333 | Validation Error: 93.72500000000001 | Generalization Accuracy: 93.525
Epoch Number 279 - Training Accuracy: 93.90833333333333 | Validation Error: 93.7 | Generalization Accuracy: 93.575
Epoch Number 280 - Training Accuracy: 93.91666666666667 | Validation Error: 93.65 | Generalization Accuracy: 93.675
Epoch Number 281 - Training Accuracy: 93.825 | Validation Error: 93.675 | Generalization Accuracy: 93.65
Epoch Number 282 - Training Accuracy: 93.81666666666668 | Validation Error: 93.7 | Generalization Accuracy: 93.525
Epoch Number 283 - Training Accuracy: 93.95833333333333 | Validation Error: 93.75 | Generalization Accuracy: 93.35
Epoch Number 284 - Training Accuracy: 93.95833333333333 | Validation Error: 93.7 | Generalization Accuracy: 93.525
Epoch Number 285 - Training Accuracy: 93.975 | Validation Error: 93.8 | Generalization Accuracy: 93.60000000000001
Epoch Number 286 - Training Accuracy: 93.95833333333333 | Validation Error: 93.675 | Generalization Accuracy: 93.525
Epoch Number 287 - Training Accuracy: 94.01666666666667 | Validation Error: 93.60000000000001 | Generalization Accuracy: 93.425
Epoch Number 288 - Training Accuracy: 93.90833333333333 | Validation Error: 93.675 | Generalization Accuracy: 93.27499999999999
Epoch Number 289 - Training Accuracy: 93.75 | Validation Error: 93.675 | Generalization Accuracy: 93.30000000000001
Epoch Number 290 - Training Accuracy: 93.975 | Validation Error: 93.55 | Generalization Accuracy: 93.30000000000001
Epoch Number 291 - Training Accuracy: 93.75 | Validation Error: 93.7 | Generalization Accuracy: 93.55
Epoch Number 292 - Training Accuracy: 93.84166666666667 | Validation Error: 93.55 | Generalization Accuracy: 93.525
Epoch Number 293 - Training Accuracy: 94.01666666666667 | Validation Error: 93.625 | Generalization Accuracy: 93.35
Epoch Number 294 - Training Accuracy: 93.875 | Validation Error: 93.7 | Generalization Accuracy: 93.7
Epoch Number 295 - Training Accuracy: 93.85833333333333 | Validation Error: 93.675 | Generalization Accuracy: 93.30000000000001
Epoch Number 296 - Training Accuracy: 93.95 | Validation Error: 93.575 | Generalization Accuracy: 93.27499999999999
Epoch Number 297 - Training Accuracy: 93.925 | Validation Error: 93.625 | Generalization Accuracy: 93.15
Epoch Number 298 - Training Accuracy: 93.77499999999999 | Validation Error: 93.65 | Generalization Accuracy: 93.35
Epoch Number 299 - Training Accuracy: 93.95833333333333 | Validation Error: 93.65 | Generalization Accuracy: 93.27499999999999
Epoch Number 300 - Training Accuracy: 93.99166666666666 | Validation Error: 93.60000000000001 | Generalization Accuracy: 93.525
Epoch Number 301 - Training Accuracy: 93.86666666666666 | Validation Error: 93.7 | Generalization Accuracy: 93.625
Epoch Number 302 - Training Accuracy: 94.00833333333334 | Validation Error: 93.77499999999999 | Generalization Accuracy: 93.375
Epoch Number 303 - Training Accuracy: 94.04166666666667 | Validation Error: 93.72500000000001 | Generalization Accuracy: 93.4
Epoch Number 304 - Training Accuracy: 94.01666666666667 | Validation Error: 93.7 | Generalization Accuracy: 93.35
Epoch Number 305 - Training Accuracy: 94.1 | Validation Error: 93.625 | Generalization Accuracy: 93.30000000000001
Epoch Number 306 - Training Accuracy: 94.0 | Validation Error: 93.65 | Generalization Accuracy: 93.2
Epoch Number 307 - Training Accuracy: 93.85 | Validation Error: 93.625 | Generalization Accuracy: 93.325
Epoch Number 308 - Training Accuracy: 93.89166666666667 | Validation Error: 93.75 | Generalization Accuracy: 93.375
Epoch Number 309 - Training Accuracy: 93.8 | Validation Error: 93.625 | Generalization Accuracy: 93.375
Epoch Number 310 - Training Accuracy: 93.90833333333333 | Validation Error: 93.60000000000001 | Generalization Accuracy: 93.4
Epoch Number 311 - Training Accuracy: 93.89999999999999 | Validation Error: 93.7 | Generalization Accuracy: 93.4
Epoch Number 312 - Training Accuracy: 93.79166666666666 | Validation Error: 93.625 | Generalization Accuracy: 93.55
Epoch Number 313 - Training Accuracy: 93.93333333333334 | Validation Error: 93.825 | Generalization Accuracy: 93.5
Epoch Number 314 - Training Accuracy: 94.06666666666666 | Validation Error: 93.89999999999999 | Generalization Accuracy: 93.5
Epoch Number 315 - Training Accuracy: 94.05 | Validation Error: 93.75 | Generalization Accuracy: 93.375
Epoch Number 316 - Training Accuracy: 93.825 | Validation Error: 93.7 | Generalization Accuracy: 93.375
Epoch Number 317 - Training Accuracy: 93.975 | Validation Error: 93.7 | Generalization Accuracy: 93.425
Epoch Number 318 - Training Accuracy: 93.90833333333333 | Validation Error: 93.72500000000001 | Generalization Accuracy: 93.425
Epoch Number 319 - Training Accuracy: 93.875 | Validation Error: 93.8 | Generalization Accuracy: 93.475
Epoch Number 320 - Training Accuracy: 93.84166666666667 | Validation Error: 93.675 | Generalization Accuracy: 93.35
Epoch Number 321 - Training Accuracy: 93.95833333333333 | Validation Error: 93.625 | Generalization Accuracy: 93.35
Epoch Number 322 - Training Accuracy: 94.075 | Validation Error: 93.89999999999999 | Generalization Accuracy: 93.5
Epoch Number 323 - Training Accuracy: 93.85 | Validation Error: 93.825 | Generalization Accuracy: 93.375
Epoch Number 324 - Training Accuracy: 93.86666666666666 | Validation Error: 93.75 | Generalization Accuracy: 93.27499999999999
Epoch Number 325 - Training Accuracy: 93.95833333333333 | Validation Error: 93.825 | Generalization Accuracy: 93.475
Epoch Number 326 - Training Accuracy: 93.93333333333334 | Validation Error: 93.65 | Generalization Accuracy: 93.325
Epoch Number 327 - Training Accuracy: 93.86666666666666 | Validation Error: 93.7 | Generalization Accuracy: 93.375
Epoch Number 328 - Training Accuracy: 94.08333333333333 | Validation Error: 93.625 | Generalization Accuracy: 93.25
Epoch Number 329 - Training Accuracy: 94.01666666666667 | Validation Error: 93.825 | Generalization Accuracy: 93.425
Epoch Number 330 - Training Accuracy: 93.925 | Validation Error: 93.72500000000001 | Generalization Accuracy: 93.425
Epoch Number 331 - Training Accuracy: 93.77499999999999 | Validation Error: 93.75 | Generalization Accuracy: 93.425
Epoch Number 332 - Training Accuracy: 94.04166666666667 | Validation Error: 93.625 | Generalization Accuracy: 93.5
Epoch Number 333 - Training Accuracy: 94.0 | Validation Error: 93.7 | Generalization Accuracy: 93.5
Epoch Number 334 - Training Accuracy: 94.0 | Validation Error: 93.8 | Generalization Accuracy: 93.55
Epoch Number 335 - Training Accuracy: 94.03333333333333 | Validation Error: 93.825 | Generalization Accuracy: 93.525
Epoch Number 336 - Training Accuracy: 93.98333333333333 | Validation Error: 93.875 | Generalization Accuracy: 93.55
Epoch Number 337 - Training Accuracy: 93.875 | Validation Error: 93.89999999999999 | Generalization Accuracy: 93.625
Epoch Number 338 - Training Accuracy: 94.04166666666667 | Validation Error: 93.875 | Generalization Accuracy: 93.55
Epoch Number 339 - Training Accuracy: 93.95 | Validation Error: 93.875 | Generalization Accuracy: 93.4
Epoch Number 340 - Training Accuracy: 94.09166666666667 | Validation Error: 93.77499999999999 | Generalization Accuracy: 93.60000000000001
Epoch Number 341 - Training Accuracy: 93.93333333333334 | Validation Error: 93.8 | Generalization Accuracy: 93.35
Epoch Number 342 - Training Accuracy: 93.95 | Validation Error: 93.85 | Generalization Accuracy: 93.65
Epoch Number 343 - Training Accuracy: 94.03333333333333 | Validation Error: 93.95 | Generalization Accuracy: 93.575
Epoch Number 344 - Training Accuracy: 93.76666666666667 | Validation Error: 94.15 | Generalization Accuracy: 93.77499999999999
Epoch Number 345 - Training Accuracy: 93.96666666666667 | Validation Error: 93.75 | Generalization Accuracy: 93.475
Epoch Number 346 - Training Accuracy: 93.98333333333333 | Validation Error: 93.8 | Generalization Accuracy: 93.60000000000001
Epoch Number 347 - Training Accuracy: 94.1 | Validation Error: 93.85 | Generalization Accuracy: 93.60000000000001
Epoch Number 348 - Training Accuracy: 94.025 | Validation Error: 93.85 | Generalization Accuracy: 93.525
Epoch Number 349 - Training Accuracy: 94.05833333333334 | Validation Error: 93.85 | Generalization Accuracy: 93.45
Epoch Number 350 - Training Accuracy: 93.975 | Validation Error: 93.875 | Generalization Accuracy: 93.65
Epoch Number 351 - Training Accuracy: 94.06666666666666 | Validation Error: 93.85 | Generalization Accuracy: 93.30000000000001
Epoch Number 352 - Training Accuracy: 94.0 | Validation Error: 93.95 | Generalization Accuracy: 93.525
Epoch Number 353 - Training Accuracy: 93.99166666666666 | Validation Error: 94.05 | Generalization Accuracy: 93.875
Epoch Number 354 - Training Accuracy: 93.90833333333333 | Validation Error: 93.77499999999999 | Generalization Accuracy: 93.4
Epoch Number 355 - Training Accuracy: 94.09166666666667 | Validation Error: 94.05 | Generalization Accuracy: 93.625
Epoch Number 356 - Training Accuracy: 94.09166666666667 | Validation Error: 93.825 | Generalization Accuracy: 93.325
Epoch Number 357 - Training Accuracy: 93.94166666666666 | Validation Error: 93.77499999999999 | Generalization Accuracy: 93.30000000000001
Epoch Number 358 - Training Accuracy: 94.03333333333333 | Validation Error: 94.1 | Generalization Accuracy: 93.925
Epoch Number 359 - Training Accuracy: 94.11666666666667 | Validation Error: 94.075 | Generalization Accuracy: 93.75
Epoch Number 360 - Training Accuracy: 94.09166666666667 | Validation Error: 94.1 | Generalization Accuracy: 93.875
Epoch Number 361 - Training Accuracy: 93.975 | Validation Error: 93.75 | Generalization Accuracy: 93.45
Epoch Number 362 - Training Accuracy: 94.00833333333334 | Validation Error: 94.1 | Generalization Accuracy: 93.7
Epoch Number 363 - Training Accuracy: 94.09166666666667 | Validation Error: 94.075 | Generalization Accuracy: 93.60000000000001
Epoch Number 364 - Training Accuracy: 93.88333333333333 | Validation Error: 93.95 | Generalization Accuracy: 93.75
Epoch Number 365 - Training Accuracy: 93.99166666666666 | Validation Error: 94.0 | Generalization Accuracy: 93.375
Epoch Number 366 - Training Accuracy: 93.95833333333333 | Validation Error: 94.125 | Generalization Accuracy: 93.65
Epoch Number 367 - Training Accuracy: 94.0 | Validation Error: 94.1 | Generalization Accuracy: 93.72500000000001
Epoch Number 368 - Training Accuracy: 94.03333333333333 | Validation Error: 94.0 | Generalization Accuracy: 93.45
Epoch Number 369 - Training Accuracy: 94.00833333333334 | Validation Error: 93.925 | Generalization Accuracy: 93.525
Epoch Number 370 - Training Accuracy: 93.91666666666667 | Validation Error: 93.925 | Generalization Accuracy: 93.525
Epoch Number 371 - Training Accuracy: 94.025 | Validation Error: 94.15 | Generalization Accuracy: 93.625
Epoch Number 372 - Training Accuracy: 93.94166666666666 | Validation Error: 93.89999999999999 | Generalization Accuracy: 93.7
Epoch Number 373 - Training Accuracy: 94.06666666666666 | Validation Error: 94.15 | Generalization Accuracy: 93.875
Epoch Number 374 - Training Accuracy: 94.1 | Validation Error: 94.075 | Generalization Accuracy: 93.85
Epoch Number 375 - Training Accuracy: 94.00833333333334 | Validation Error: 93.975 | Generalization Accuracy: 93.45
Epoch Number 376 - Training Accuracy: 94.05 | Validation Error: 94.0 | Generalization Accuracy: 93.875
Epoch Number 377 - Training Accuracy: 94.1 | Validation Error: 94.025 | Generalization Accuracy: 93.825
Epoch Number 378 - Training Accuracy: 94.075 | Validation Error: 93.975 | Generalization Accuracy: 93.85
Epoch Number 379 - Training Accuracy: 93.98333333333333 | Validation Error: 93.975 | Generalization Accuracy: 93.45
Epoch Number 380 - Training Accuracy: 93.86666666666666 | Validation Error: 94.125 | Generalization Accuracy: 93.875
Epoch Number 381 - Training Accuracy: 93.89999999999999 | Validation Error: 93.95 | Generalization Accuracy: 93.89999999999999
Epoch Number 382 - Training Accuracy: 94.01666666666667 | Validation Error: 94.075 | Generalization Accuracy: 93.77499999999999
Epoch Number 383 - Training Accuracy: 93.95833333333333 | Validation Error: 94.15 | Generalization Accuracy: 93.89999999999999
Epoch Number 384 - Training Accuracy: 94.15 | Validation Error: 94.15 | Generalization Accuracy: 93.85
Epoch Number 385 - Training Accuracy: 94.14166666666667 | Validation Error: 94.125 | Generalization Accuracy: 93.925
Epoch Number 386 - Training Accuracy: 94.09166666666667 | Validation Error: 93.975 | Generalization Accuracy: 93.89999999999999
Epoch Number 387 - Training Accuracy: 94.025 | Validation Error: 94.175 | Generalization Accuracy: 93.925
Epoch Number 388 - Training Accuracy: 93.975 | Validation Error: 94.075 | Generalization Accuracy: 93.89999999999999
Epoch Number 389 - Training Accuracy: 93.96666666666667 | Validation Error: 93.8 | Generalization Accuracy: 93.7
Epoch Number 390 - Training Accuracy: 93.90833333333333 | Validation Error: 94.075 | Generalization Accuracy: 93.85
Epoch Number 391 - Training Accuracy: 93.96666666666667 | Validation Error: 94.15 | Generalization Accuracy: 93.825
Epoch Number 392 - Training Accuracy: 94.08333333333333 | Validation Error: 94.3 | Generalization Accuracy: 93.85
Epoch Number 393 - Training Accuracy: 94.04166666666667 | Validation Error: 94.22500000000001 | Generalization Accuracy: 93.89999999999999
Epoch Number 394 - Training Accuracy: 93.95833333333333 | Validation Error: 94.22500000000001 | Generalization Accuracy: 94.025
Epoch Number 395 - Training Accuracy: 94.00833333333334 | Validation Error: 94.3 | Generalization Accuracy: 94.05
Epoch Number 396 - Training Accuracy: 94.1 | Validation Error: 94.35 | Generalization Accuracy: 94.05
Epoch Number 397 - Training Accuracy: 94.06666666666666 | Validation Error: 94.25 | Generalization Accuracy: 94.0
Epoch Number 398 - Training Accuracy: 94.05833333333334 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.975
Epoch Number 399 - Training Accuracy: 94.075 | Validation Error: 94.3 | Generalization Accuracy: 93.89999999999999
Epoch Number 400 - Training Accuracy: 94.13333333333334 | Validation Error: 94.125 | Generalization Accuracy: 93.7
Epoch Number 401 - Training Accuracy: 94.05833333333334 | Validation Error: 94.375 | Generalization Accuracy: 93.89999999999999
Epoch Number 402 - Training Accuracy: 93.95 | Validation Error: 94.075 | Generalization Accuracy: 93.7
Epoch Number 403 - Training Accuracy: 93.875 | Validation Error: 94.19999999999999 | Generalization Accuracy: 93.89999999999999
Epoch Number 404 - Training Accuracy: 94.03333333333333 | Validation Error: 94.125 | Generalization Accuracy: 93.85
Epoch Number 405 - Training Accuracy: 93.94166666666666 | Validation Error: 94.175 | Generalization Accuracy: 94.0
Epoch Number 406 - Training Accuracy: 93.975 | Validation Error: 94.25 | Generalization Accuracy: 93.7
Epoch Number 407 - Training Accuracy: 93.98333333333333 | Validation Error: 94.3 | Generalization Accuracy: 93.8
Epoch Number 408 - Training Accuracy: 94.1 | Validation Error: 94.125 | Generalization Accuracy: 93.85
Epoch Number 409 - Training Accuracy: 94.01666666666667 | Validation Error: 94.15 | Generalization Accuracy: 93.8
Epoch Number 410 - Training Accuracy: 94.04166666666667 | Validation Error: 94.0 | Generalization Accuracy: 93.675
Epoch Number 411 - Training Accuracy: 94.10833333333333 | Validation Error: 94.3 | Generalization Accuracy: 93.875
Epoch Number 412 - Training Accuracy: 94.09166666666667 | Validation Error: 94.175 | Generalization Accuracy: 93.77499999999999
Epoch Number 413 - Training Accuracy: 94.05833333333334 | Validation Error: 94.15 | Generalization Accuracy: 93.65
Epoch Number 414 - Training Accuracy: 94.025 | Validation Error: 94.15 | Generalization Accuracy: 93.825
Epoch Number 415 - Training Accuracy: 94.0 | Validation Error: 94.35 | Generalization Accuracy: 93.925
Epoch Number 416 - Training Accuracy: 94.1 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.8
Epoch Number 417 - Training Accuracy: 93.99166666666666 | Validation Error: 94.05 | Generalization Accuracy: 93.89999999999999
Epoch Number 418 - Training Accuracy: 94.19999999999999 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.8
Epoch Number 419 - Training Accuracy: 94.05833333333334 | Validation Error: 94.3 | Generalization Accuracy: 93.7
Epoch Number 420 - Training Accuracy: 94.06666666666666 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.55
Epoch Number 421 - Training Accuracy: 94.075 | Validation Error: 94.075 | Generalization Accuracy: 93.825
Epoch Number 422 - Training Accuracy: 94.08333333333333 | Validation Error: 94.15 | Generalization Accuracy: 93.675
Epoch Number 423 - Training Accuracy: 94.08333333333333 | Validation Error: 94.325 | Generalization Accuracy: 93.8
Epoch Number 424 - Training Accuracy: 94.03333333333333 | Validation Error: 94.19999999999999 | Generalization Accuracy: 93.60000000000001
Epoch Number 425 - Training Accuracy: 93.96666666666667 | Validation Error: 94.05 | Generalization Accuracy: 93.75
Epoch Number 426 - Training Accuracy: 94.0 | Validation Error: 94.325 | Generalization Accuracy: 93.45
Epoch Number 427 - Training Accuracy: 94.11666666666667 | Validation Error: 94.1 | Generalization Accuracy: 93.5
Epoch Number 428 - Training Accuracy: 94.01666666666667 | Validation Error: 94.025 | Generalization Accuracy: 93.7
Epoch Number 429 - Training Accuracy: 94.03333333333333 | Validation Error: 94.425 | Generalization Accuracy: 93.7
Epoch Number 430 - Training Accuracy: 94.14166666666667 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.65
Epoch Number 431 - Training Accuracy: 94.08333333333333 | Validation Error: 94.325 | Generalization Accuracy: 93.7
Epoch Number 432 - Training Accuracy: 94.025 | Validation Error: 94.3 | Generalization Accuracy: 93.85
Epoch Number 433 - Training Accuracy: 93.99166666666666 | Validation Error: 94.15 | Generalization Accuracy: 93.85
Epoch Number 434 - Training Accuracy: 94.15 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.7
Epoch Number 435 - Training Accuracy: 94.04166666666667 | Validation Error: 94.3 | Generalization Accuracy: 93.675
Epoch Number 436 - Training Accuracy: 94.05833333333334 | Validation Error: 94.35 | Generalization Accuracy: 93.8
Epoch Number 437 - Training Accuracy: 93.91666666666667 | Validation Error: 94.3 | Generalization Accuracy: 93.875
Epoch Number 438 - Training Accuracy: 94.11666666666667 | Validation Error: 94.3 | Generalization Accuracy: 93.72500000000001
Epoch Number 439 - Training Accuracy: 94.18333333333334 | Validation Error: 94.3 | Generalization Accuracy: 93.72500000000001
Epoch Number 440 - Training Accuracy: 94.25833333333333 | Validation Error: 94.325 | Generalization Accuracy: 93.825
Epoch Number 441 - Training Accuracy: 94.125 | Validation Error: 94.19999999999999 | Generalization Accuracy: 93.30000000000001
Epoch Number 442 - Training Accuracy: 94.06666666666666 | Validation Error: 94.22500000000001 | Generalization Accuracy: 93.675
Epoch Number 443 - Training Accuracy: 94.075 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.65
Epoch Number 444 - Training Accuracy: 94.0 | Validation Error: 94.075 | Generalization Accuracy: 93.55
Epoch Number 445 - Training Accuracy: 93.95 | Validation Error: 94.425 | Generalization Accuracy: 93.77499999999999
Epoch Number 446 - Training Accuracy: 94.11666666666667 | Validation Error: 94.19999999999999 | Generalization Accuracy: 93.77499999999999
Epoch Number 447 - Training Accuracy: 94.1 | Validation Error: 94.325 | Generalization Accuracy: 93.60000000000001
Epoch Number 448 - Training Accuracy: 94.1 | Validation Error: 94.375 | Generalization Accuracy: 93.7
Epoch Number 449 - Training Accuracy: 93.98333333333333 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.55
Epoch Number 450 - Training Accuracy: 94.05 | Validation Error: 94.25 | Generalization Accuracy: 93.475
Epoch Number 451 - Training Accuracy: 94.09166666666667 | Validation Error: 94.075 | Generalization Accuracy: 93.2
Epoch Number 452 - Training Accuracy: 94.18333333333334 | Validation Error: 94.19999999999999 | Generalization Accuracy: 93.475
Epoch Number 453 - Training Accuracy: 94.06666666666666 | Validation Error: 94.375 | Generalization Accuracy: 93.625
Epoch Number 454 - Training Accuracy: 94.09166666666667 | Validation Error: 94.45 | Generalization Accuracy: 93.625
Epoch Number 455 - Training Accuracy: 94.10833333333333 | Validation Error: 94.425 | Generalization Accuracy: 93.575
Epoch Number 456 - Training Accuracy: 94.06666666666666 | Validation Error: 94.425 | Generalization Accuracy: 93.7
Epoch Number 457 - Training Accuracy: 94.13333333333334 | Validation Error: 94.15 | Generalization Accuracy: 93.27499999999999
Epoch Number 458 - Training Accuracy: 94.08333333333333 | Validation Error: 94.325 | Generalization Accuracy: 93.55
Epoch Number 459 - Training Accuracy: 94.05 | Validation Error: 94.22500000000001 | Generalization Accuracy: 93.875
Epoch Number 460 - Training Accuracy: 94.04166666666667 | Validation Error: 94.22500000000001 | Generalization Accuracy: 93.875
Epoch Number 461 - Training Accuracy: 94.15833333333333 | Validation Error: 94.375 | Generalization Accuracy: 93.60000000000001
Epoch Number 462 - Training Accuracy: 94.13333333333334 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.575
Epoch Number 463 - Training Accuracy: 94.20833333333334 | Validation Error: 94.425 | Generalization Accuracy: 93.5
Epoch Number 464 - Training Accuracy: 94.175 | Validation Error: 94.15 | Generalization Accuracy: 93.5
Epoch Number 465 - Training Accuracy: 94.28333333333333 | Validation Error: 94.39999999999999 | Generalization Accuracy: 93.65
Epoch Number 466 - Training Accuracy: 94.08333333333333 | Validation Error: 94.375 | Generalization Accuracy: 93.575
Epoch Number 467 - Training Accuracy: 94.24166666666667 | Validation Error: 94.22500000000001 | Generalization Accuracy: 93.60000000000001
Epoch Number 468 - Training Accuracy: 94.1 | Validation Error: 94.39999999999999 | Generalization Accuracy: 93.875
Epoch Number 469 - Training Accuracy: 94.14166666666667 | Validation Error: 94.25 | Generalization Accuracy: 93.7
Epoch Number 470 - Training Accuracy: 94.20833333333334 | Validation Error: 94.475 | Generalization Accuracy: 93.75
Epoch Number 471 - Training Accuracy: 94.25 | Validation Error: 94.3 | Generalization Accuracy: 93.825
Epoch Number 472 - Training Accuracy: 94.20833333333334 | Validation Error: 94.22500000000001 | Generalization Accuracy: 93.5
Epoch Number 473 - Training Accuracy: 94.175 | Validation Error: 94.375 | Generalization Accuracy: 93.72500000000001
Epoch Number 474 - Training Accuracy: 94.18333333333334 | Validation Error: 94.325 | Generalization Accuracy: 93.75
Epoch Number 475 - Training Accuracy: 94.125 | Validation Error: 94.425 | Generalization Accuracy: 93.55
Epoch Number 476 - Training Accuracy: 94.13333333333334 | Validation Error: 94.425 | Generalization Accuracy: 93.625
Epoch Number 477 - Training Accuracy: 94.05833333333334 | Validation Error: 93.975 | Generalization Accuracy: 93.175
Epoch Number 478 - Training Accuracy: 94.025 | Validation Error: 94.3 | Generalization Accuracy: 93.8
Epoch Number 479 - Training Accuracy: 94.09166666666667 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.575
Epoch Number 480 - Training Accuracy: 94.21666666666667 | Validation Error: 94.35 | Generalization Accuracy: 93.8
Epoch Number 481 - Training Accuracy: 94.23333333333333 | Validation Error: 94.0 | Generalization Accuracy: 93.325
Epoch Number 482 - Training Accuracy: 94.09166666666667 | Validation Error: 94.025 | Generalization Accuracy: 93.525
Epoch Number 483 - Training Accuracy: 94.09166666666667 | Validation Error: 94.15 | Generalization Accuracy: 93.60000000000001
Epoch Number 484 - Training Accuracy: 94.125 | Validation Error: 94.425 | Generalization Accuracy: 93.85
Epoch Number 485 - Training Accuracy: 94.375 | Validation Error: 94.25 | Generalization Accuracy: 93.77499999999999
Epoch Number 486 - Training Accuracy: 94.25833333333333 | Validation Error: 94.22500000000001 | Generalization Accuracy: 93.72500000000001
Epoch Number 487 - Training Accuracy: 93.98333333333333 | Validation Error: 94.25 | Generalization Accuracy: 93.65
Epoch Number 488 - Training Accuracy: 94.23333333333333 | Validation Error: 93.89999999999999 | Generalization Accuracy: 93.025
Epoch Number 489 - Training Accuracy: 94.14166666666667 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.575
Epoch Number 490 - Training Accuracy: 94.30833333333334 | Validation Error: 94.19999999999999 | Generalization Accuracy: 93.60000000000001
Epoch Number 491 - Training Accuracy: 94.25 | Validation Error: 94.025 | Generalization Accuracy: 93.15
Epoch Number 492 - Training Accuracy: 94.06666666666666 | Validation Error: 94.35 | Generalization Accuracy: 93.8
Epoch Number 493 - Training Accuracy: 94.15833333333333 | Validation Error: 94.15 | Generalization Accuracy: 93.60000000000001
Epoch Number 494 - Training Accuracy: 94.08333333333333 | Validation Error: 94.25 | Generalization Accuracy: 93.75
Epoch Number 495 - Training Accuracy: 94.35 | Validation Error: 93.89999999999999 | Generalization Accuracy: 93.22500000000001
Epoch Number 496 - Training Accuracy: 94.075 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.85
Epoch Number 497 - Training Accuracy: 94.08333333333333 | Validation Error: 94.375 | Generalization Accuracy: 93.75
Epoch Number 498 - Training Accuracy: 94.19999999999999 | Validation Error: 94.175 | Generalization Accuracy: 93.925
Epoch Number 499 - Training Accuracy: 94.24166666666667 | Validation Error: 94.22500000000001 | Generalization Accuracy: 93.525
Epoch Number 500 - Training Accuracy: 94.13333333333334 | Validation Error: 94.27499999999999 | Generalization Accuracy: 93.825
